participant,condition,phase,heartbeat_id_reference,rater_difference,Agreement
GDN0023,Dummy,Valsalva,9,6.0,Medium Agreement
GDN0023,Dummy,Valsalva,10,2.0,High Agreement
GDN0023,Dummy,Valsalva,11,4.0,High Agreement
GDN0023,Dummy,Valsalva,12,6.0,Medium Agreement
GDN0023,Dummy,Valsalva,13,2.0,High Agreement
GDN0023,Dummy,Valsalva,14,2.0,High Agreement
GDN0023,Dummy,Valsalva,15,0.0,High Agreement
GDN0023,Dummy,Valsalva,16,2.0,High Agreement
GDN0023,Dummy,Valsalva,17,0.0,High Agreement
GDN0023,Dummy,Valsalva,18,4.0,High Agreement
GDN0023,Dummy,Valsalva,19,2.0,High Agreement
GDN0023,Dummy,Valsalva,20,0.0,High Agreement
GDN0023,Dummy,Valsalva,21,2.0,High Agreement
GDN0023,Dummy,Valsalva,22,0.0,High Agreement
GDN0023,Dummy,Valsalva,23,6.0,Medium Agreement
GDN0023,Dummy,Valsalva,24,0.0,High Agreement
GDN0023,Dummy,Valsalva,25,4.0,High Agreement
GDN0023,Dummy,Valsalva,26,2.0,High Agreement
GDN0023,Dummy,Valsalva,27,4.0,High Agreement
GDN0023,Dummy,Valsalva,28,6.0,Medium Agreement
GDN0023,Dummy,Valsalva,29,0.0,High Agreement
GDN0023,Dummy,Valsalva,30,2.0,High Agreement
GDN0023,Dummy,Valsalva,31,6.0,Medium Agreement
GDN0023,Dummy,Valsalva,32,8.0,Medium Agreement
GDN0023,Dummy,Valsalva,33,4.0,High Agreement
GDN0023,Dummy,Valsalva,34,4.0,High Agreement
GDN0023,Dummy,Valsalva,35,2.0,High Agreement
GDN0023,Dummy,Valsalva,36,2.0,High Agreement
GDN0023,Dummy,Valsalva,37,0.0,High Agreement
GDN0023,Dummy,Valsalva,38,0.0,High Agreement
GDN0023,Dummy,Valsalva,39,8.0,Medium Agreement
GDN0023,Dummy,Valsalva,40,6.0,Medium Agreement
GDN0023,Dummy,Valsalva,41,8.0,Medium Agreement
GDN0023,Dummy,Valsalva,42,6.0,Medium Agreement
GDN0023,Dummy,Valsalva,43,0.0,High Agreement
GDN0023,Dummy,Valsalva,44,2.0,High Agreement
GDN0023,Dummy,Valsalva,45,2.0,High Agreement
GDN0023,Dummy,Valsalva,46,2.0,High Agreement
GDN0023,Dummy,Valsalva,47,2.0,High Agreement
GDN0023,Dummy,Valsalva,48,0.0,High Agreement
GDN0023,Dummy,Valsalva,49,2.0,High Agreement
GDN0023,Dummy,Valsalva,50,10.0,Medium Agreement
GDN0023,Dummy,Valsalva,51,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,0,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,1,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,2,8.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,3,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,4,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,6,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,7,38.0,Low Agreement
GDN0024,Dummy,HoldingBreath,8,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,9,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,10,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,11,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,12,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,13,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,14,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,15,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,17,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,18,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,19,40.0,Low Agreement
GDN0024,Dummy,HoldingBreath,21,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,22,6.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,23,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,24,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,25,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,26,6.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,27,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,28,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,29,6.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,30,86.0,Low Agreement
GDN0024,Dummy,HoldingBreath,31,6.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,32,6.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,33,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,34,6.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,35,30.0,Low Agreement
GDN0024,Dummy,HoldingBreath,36,6.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,37,14.0,Low Agreement
GDN0024,Dummy,HoldingBreath,38,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,39,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,40,8.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,41,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,42,14.0,Low Agreement
GDN0024,Dummy,HoldingBreath,43,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,44,6.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,45,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,46,30.0,Low Agreement
GDN0024,Dummy,HoldingBreath,47,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,48,8.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,49,8.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,50,14.0,Low Agreement
GDN0024,Dummy,HoldingBreath,51,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,52,32.0,Low Agreement
GDN0024,Dummy,HoldingBreath,53,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,54,8.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,55,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,56,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,57,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,58,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,59,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,60,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,61,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,62,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,63,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,64,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,65,0.0,High Agreement
GDN0024,Dummy,HoldingBreath,66,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,67,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,68,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,69,28.0,Low Agreement
GDN0024,Dummy,HoldingBreath,70,4.0,High Agreement
GDN0024,Dummy,HoldingBreath,71,8.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,72,26.0,Low Agreement
GDN0024,Dummy,HoldingBreath,73,6.0,Medium Agreement
GDN0024,Dummy,HoldingBreath,74,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,75,2.0,High Agreement
GDN0024,Dummy,HoldingBreath,76,0.0,High Agreement
GDN0024,Dummy,Pause,0,0.0,High Agreement
GDN0024,Dummy,Pause,1,0.0,High Agreement
GDN0024,Dummy,Pause,2,4.0,High Agreement
GDN0024,Dummy,Pause,3,6.0,Medium Agreement
GDN0024,Dummy,Pause,4,8.0,Medium Agreement
GDN0024,Dummy,Pause,5,0.0,High Agreement
GDN0024,Dummy,Pause,6,4.0,High Agreement
GDN0024,Dummy,Pause,7,2.0,High Agreement
GDN0024,Dummy,Pause,8,4.0,High Agreement
GDN0024,Dummy,Pause,9,2.0,High Agreement
GDN0024,Dummy,Pause,10,0.0,High Agreement
GDN0024,Dummy,Pause,11,8.0,Medium Agreement
GDN0024,Dummy,Pause,12,2.0,High Agreement
GDN0024,Dummy,Pause,13,2.0,High Agreement
GDN0024,Dummy,Pause,14,8.0,Medium Agreement
GDN0024,Dummy,Pause,15,6.0,Medium Agreement
GDN0024,Dummy,Pause,16,4.0,High Agreement
GDN0024,Dummy,Pause,17,2.0,High Agreement
GDN0024,Dummy,Pause,18,2.0,High Agreement
GDN0024,Dummy,Pause,19,0.0,High Agreement
GDN0024,Dummy,Pause,20,0.0,High Agreement
GDN0024,Dummy,Pause,21,0.0,High Agreement
GDN0024,Dummy,Pause,22,2.0,High Agreement
GDN0024,Dummy,Pause,23,0.0,High Agreement
GDN0024,Dummy,Pause,24,0.0,High Agreement
GDN0024,Dummy,Pause,25,2.0,High Agreement
GDN0024,Dummy,Pause,26,0.0,High Agreement
GDN0024,Dummy,Pause,27,2.0,High Agreement
GDN0024,Dummy,Pause,28,36.0,Low Agreement
GDN0024,Dummy,Pause,29,6.0,Medium Agreement
GDN0024,Dummy,Pause,30,2.0,High Agreement
GDN0024,Dummy,Pause,31,2.0,High Agreement
GDN0024,Dummy,Pause,32,6.0,Medium Agreement
GDN0024,Dummy,Pause,33,0.0,High Agreement
GDN0024,Dummy,Pause,34,0.0,High Agreement
GDN0024,Dummy,Pause,35,10.0,Medium Agreement
GDN0024,Dummy,Pause,36,48.0,Low Agreement
GDN0024,Dummy,Pause,37,4.0,High Agreement
GDN0024,Dummy,Pause,38,2.0,High Agreement
GDN0024,Dummy,Pause,39,6.0,Medium Agreement
GDN0024,Dummy,Pause,40,2.0,High Agreement
GDN0024,Dummy,Pause,41,0.0,High Agreement
GDN0024,Dummy,Pause,42,0.0,High Agreement
GDN0024,Dummy,Pause,43,0.0,High Agreement
GDN0024,Dummy,Pause,44,0.0,High Agreement
GDN0024,Dummy,Pause,45,2.0,High Agreement
GDN0024,Dummy,Pause,46,4.0,High Agreement
GDN0024,Dummy,Pause,47,38.0,Low Agreement
GDN0024,Dummy,Pause,48,0.0,High Agreement
GDN0024,Dummy,Pause,49,4.0,High Agreement
GDN0024,Dummy,Pause,50,0.0,High Agreement
GDN0024,Dummy,Pause,51,32.0,Low Agreement
GDN0024,Dummy,Pause,52,4.0,High Agreement
GDN0024,Dummy,Pause,53,28.0,Low Agreement
GDN0024,Dummy,Pause,54,48.0,Low Agreement
GDN0024,Dummy,Pause,55,4.0,High Agreement
GDN0024,Dummy,Pause,56,76.0,Low Agreement
GDN0024,Dummy,Pause,57,34.0,Low Agreement
GDN0024,Dummy,Pause,58,0.0,High Agreement
GDN0024,Dummy,Pause,59,4.0,High Agreement
GDN0024,Dummy,Pause,60,6.0,Medium Agreement
GDN0024,Dummy,Pause,61,4.0,High Agreement
GDN0024,Dummy,Pause,62,2.0,High Agreement
GDN0024,Dummy,Pause,63,2.0,High Agreement
GDN0024,Dummy,Pause,64,0.0,High Agreement
GDN0024,Dummy,Pause,65,2.0,High Agreement
GDN0024,Dummy,Pause,66,2.0,High Agreement
GDN0024,Dummy,Pause,67,0.0,High Agreement
GDN0024,Dummy,Pause,68,2.0,High Agreement
GDN0024,Dummy,TiltUp,0,0.0,High Agreement
GDN0024,Dummy,TiltUp,1,6.0,Medium Agreement
GDN0024,Dummy,TiltUp,2,4.0,High Agreement
GDN0024,Dummy,TiltUp,3,0.0,High Agreement
GDN0024,Dummy,TiltUp,4,0.0,High Agreement
GDN0024,Dummy,TiltUp,5,4.0,High Agreement
GDN0024,Dummy,TiltUp,6,2.0,High Agreement
GDN0024,Dummy,TiltUp,7,38.0,Low Agreement
GDN0024,Dummy,TiltUp,8,4.0,High Agreement
GDN0024,Dummy,TiltUp,9,2.0,High Agreement
GDN0024,Dummy,TiltUp,10,2.0,High Agreement
GDN0024,Dummy,TiltUp,11,0.0,High Agreement
GDN0024,Dummy,TiltUp,12,0.0,High Agreement
GDN0024,Dummy,TiltUp,13,2.0,High Agreement
GDN0024,Dummy,TiltUp,14,0.0,High Agreement
GDN0024,Dummy,TiltUp,15,2.0,High Agreement
GDN0024,Dummy,TiltUp,16,2.0,High Agreement
GDN0024,Dummy,TiltUp,17,0.0,High Agreement
GDN0024,Dummy,TiltUp,18,4.0,High Agreement
GDN0024,Dummy,TiltUp,19,0.0,High Agreement
GDN0024,Dummy,TiltUp,20,0.0,High Agreement
GDN0024,Dummy,TiltUp,21,2.0,High Agreement
GDN0024,Dummy,TiltUp,22,36.0,Low Agreement
GDN0024,Dummy,TiltUp,23,4.0,High Agreement
GDN0024,Dummy,TiltUp,24,0.0,High Agreement
GDN0024,Dummy,TiltUp,25,6.0,Medium Agreement
GDN0024,Dummy,TiltUp,26,0.0,High Agreement
GDN0024,Dummy,TiltUp,27,2.0,High Agreement
GDN0024,Dummy,TiltUp,28,0.0,High Agreement
GDN0024,Dummy,TiltUp,29,0.0,High Agreement
GDN0024,Dummy,TiltUp,30,8.0,Medium Agreement
GDN0024,Dummy,TiltUp,31,2.0,High Agreement
GDN0024,Dummy,TiltUp,32,54.0,Low Agreement
GDN0024,Dummy,TiltUp,33,8.0,Medium Agreement
GDN0024,Dummy,TiltUp,34,52.0,Low Agreement
GDN0024,Dummy,TiltUp,35,0.0,High Agreement
GDN0024,Dummy,TiltUp,36,0.0,High Agreement
GDN0024,Dummy,TiltUp,37,0.0,High Agreement
GDN0024,Dummy,TiltUp,38,44.0,Low Agreement
GDN0024,Dummy,TiltUp,39,50.0,Low Agreement
GDN0024,Dummy,TiltUp,40,2.0,High Agreement
GDN0024,Dummy,TiltUp,41,2.0,High Agreement
GDN0024,Dummy,TiltUp,42,44.0,Low Agreement
GDN0024,Dummy,TiltUp,43,74.0,Low Agreement
GDN0024,Dummy,TiltUp,44,2.0,High Agreement
GDN0024,Dummy,TiltUp,45,8.0,Medium Agreement
GDN0024,Dummy,TiltUp,46,58.0,Low Agreement
GDN0024,Dummy,TiltUp,47,44.0,Low Agreement
GDN0024,Dummy,TiltUp,48,2.0,High Agreement
GDN0024,Dummy,TiltUp,49,60.0,Low Agreement
GDN0024,Dummy,TiltUp,50,48.0,Low Agreement
GDN0024,Dummy,TiltUp,51,2.0,High Agreement
GDN0024,Dummy,TiltUp,52,4.0,High Agreement
GDN0024,Dummy,TiltUp,53,8.0,Medium Agreement
GDN0024,Dummy,TiltUp,54,0.0,High Agreement
GDN0024,Dummy,TiltUp,55,4.0,High Agreement
GDN0024,Dummy,TiltUp,56,2.0,High Agreement
GDN0024,Dummy,TiltUp,57,8.0,Medium Agreement
GDN0024,Dummy,TiltUp,58,0.0,High Agreement
GDN0024,Dummy,TiltUp,59,42.0,Low Agreement
GDN0024,Dummy,TiltUp,60,2.0,High Agreement
GDN0024,Dummy,TiltUp,61,0.0,High Agreement
GDN0024,Dummy,TiltUp,62,0.0,High Agreement
GDN0024,Dummy,TiltUp,63,2.0,High Agreement
GDN0024,Dummy,TiltUp,64,6.0,Medium Agreement
GDN0024,Dummy,TiltUp,65,2.0,High Agreement
GDN0024,Dummy,TiltUp,66,2.0,High Agreement
GDN0024,Dummy,TiltUp,67,2.0,High Agreement
GDN0024,Dummy,TiltUp,68,2.0,High Agreement
GDN0024,Dummy,TiltUp,69,0.0,High Agreement
GDN0024,Dummy,TiltUp,70,2.0,High Agreement
GDN0024,Dummy,TiltUp,71,50.0,Low Agreement
GDN0024,Dummy,TiltUp,72,2.0,High Agreement
GDN0024,Dummy,TiltUp,73,0.0,High Agreement
GDN0024,Dummy,TiltUp,74,0.0,High Agreement
GDN0024,Dummy,TiltUp,75,2.0,High Agreement
GDN0024,Dummy,TiltUp,76,64.0,Low Agreement
GDN0024,Dummy,Valsalva,0,6.0,Medium Agreement
GDN0024,Dummy,Valsalva,1,2.0,High Agreement
GDN0024,Dummy,Valsalva,2,8.0,Medium Agreement
GDN0024,Dummy,Valsalva,3,4.0,High Agreement
GDN0024,Dummy,Valsalva,4,0.0,High Agreement
GDN0024,Dummy,Valsalva,5,6.0,Medium Agreement
GDN0024,Dummy,Valsalva,6,4.0,High Agreement
GDN0024,Dummy,Valsalva,7,6.0,Medium Agreement
GDN0024,Dummy,Valsalva,8,2.0,High Agreement
GDN0024,Dummy,Valsalva,9,18.0,Low Agreement
GDN0024,Dummy,Valsalva,10,2.0,High Agreement
GDN0024,Dummy,Valsalva,11,0.0,High Agreement
GDN0024,Dummy,Valsalva,12,0.0,High Agreement
GDN0024,Dummy,Valsalva,13,6.0,Medium Agreement
GDN0024,Dummy,Valsalva,14,0.0,High Agreement
GDN0024,Dummy,Valsalva,15,2.0,High Agreement
GDN0024,Dummy,Valsalva,16,2.0,High Agreement
GDN0024,Dummy,Valsalva,17,6.0,Medium Agreement
GDN0024,Dummy,Valsalva,18,2.0,High Agreement
GDN0024,Dummy,Valsalva,19,2.0,High Agreement
GDN0024,Dummy,Valsalva,20,2.0,High Agreement
GDN0024,Dummy,Valsalva,21,0.0,High Agreement
GDN0024,Dummy,Valsalva,22,0.0,High Agreement
GDN0024,Dummy,Valsalva,23,0.0,High Agreement
GDN0024,Dummy,Valsalva,24,2.0,High Agreement
GDN0024,Dummy,Valsalva,25,4.0,High Agreement
GDN0024,Dummy,Valsalva,26,10.0,Medium Agreement
GDN0024,Dummy,Valsalva,27,4.0,High Agreement
GDN0024,Dummy,Valsalva,28,4.0,High Agreement
GDN0024,Dummy,Valsalva,29,0.0,High Agreement
GDN0024,Dummy,Valsalva,30,2.0,High Agreement
GDN0024,Dummy,Valsalva,31,2.0,High Agreement
GDN0024,Dummy,Valsalva,32,2.0,High Agreement
GDN0024,Dummy,Valsalva,33,40.0,Low Agreement
GDN0024,Dummy,Valsalva,34,2.0,High Agreement
GDN0024,Dummy,Valsalva,35,2.0,High Agreement
GDN0024,Dummy,Valsalva,36,0.0,High Agreement
GDN0024,Dummy,Valsalva,37,0.0,High Agreement
GDN0024,Dummy,Valsalva,38,0.0,High Agreement
GDN0024,Dummy,Valsalva,39,4.0,High Agreement
GDN0024,Dummy,Valsalva,40,6.0,Medium Agreement
GDN0024,Dummy,Valsalva,41,2.0,High Agreement
GDN0024,Dummy,Valsalva,42,0.0,High Agreement
GDN0024,Dummy,Valsalva,43,0.0,High Agreement
GDN0024,Dummy,Valsalva,44,0.0,High Agreement
GDN0024,Dummy,Valsalva,45,0.0,High Agreement
GDN0024,Dummy,Valsalva,46,8.0,Medium Agreement
GDN0024,Dummy,Valsalva,47,2.0,High Agreement
GDN0024,Dummy,Valsalva,48,2.0,High Agreement
GDN0024,Dummy,Valsalva,49,4.0,High Agreement
GDN0024,Dummy,Valsalva,50,2.0,High Agreement
GDN0024,Dummy,Valsalva,51,4.0,High Agreement
GDN0024,Dummy,Valsalva,52,4.0,High Agreement
GDN0024,Dummy,Valsalva,53,0.0,High Agreement
GDN0024,Dummy,Valsalva,54,0.0,High Agreement
GDN0024,Dummy,Valsalva,55,4.0,High Agreement
GDN0024,Dummy,Valsalva,56,2.0,High Agreement
GDN0024,Dummy,Valsalva,57,0.0,High Agreement
GDN0024,Dummy,Valsalva,58,2.0,High Agreement
GDN0024,Dummy,Valsalva,59,2.0,High Agreement
GDN0024,Dummy,Valsalva,60,8.0,Medium Agreement
GDN0024,Dummy,Valsalva,61,2.0,High Agreement
GDN0024,Dummy,Valsalva,62,14.0,Low Agreement
GDN0024,Dummy,Valsalva,63,0.0,High Agreement
GDN0024,Dummy,Valsalva,64,6.0,Medium Agreement
GDN0024,Dummy,Valsalva,65,2.0,High Agreement
GDN0024,Dummy,Valsalva,66,2.0,High Agreement
GDN0024,Dummy,Valsalva,67,2.0,High Agreement
GDN0024,Dummy,Valsalva,68,2.0,High Agreement
GDN0024,Dummy,Valsalva,69,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,0,8.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,1,14.0,Low Agreement
GDN0025,Dummy,HoldingBreath,2,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,3,6.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,4,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,5,62.0,Low Agreement
GDN0025,Dummy,HoldingBreath,6,84.0,Low Agreement
GDN0025,Dummy,HoldingBreath,7,100.0,Low Agreement
GDN0025,Dummy,HoldingBreath,8,58.0,Low Agreement
GDN0025,Dummy,HoldingBreath,9,102.0,Low Agreement
GDN0025,Dummy,HoldingBreath,10,106.0,Low Agreement
GDN0025,Dummy,HoldingBreath,11,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,12,4.0,High Agreement
GDN0025,Dummy,HoldingBreath,13,38.0,Low Agreement
GDN0025,Dummy,HoldingBreath,14,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,15,6.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,16,10.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,17,76.0,Low Agreement
GDN0025,Dummy,HoldingBreath,18,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,19,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,20,6.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,21,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,22,4.0,High Agreement
GDN0025,Dummy,HoldingBreath,23,100.0,Low Agreement
GDN0025,Dummy,HoldingBreath,24,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,25,62.0,Low Agreement
GDN0025,Dummy,HoldingBreath,26,6.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,27,10.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,28,6.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,29,4.0,High Agreement
GDN0025,Dummy,HoldingBreath,30,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,31,6.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,32,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,33,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,34,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,35,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,36,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,37,44.0,Low Agreement
GDN0025,Dummy,HoldingBreath,38,42.0,Low Agreement
GDN0025,Dummy,HoldingBreath,39,4.0,High Agreement
GDN0025,Dummy,HoldingBreath,40,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,41,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,42,38.0,Low Agreement
GDN0025,Dummy,HoldingBreath,43,4.0,High Agreement
GDN0025,Dummy,HoldingBreath,44,6.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,45,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,46,6.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,47,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,48,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,49,12.0,Low Agreement
GDN0025,Dummy,HoldingBreath,50,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,51,76.0,Low Agreement
GDN0025,Dummy,HoldingBreath,52,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,53,8.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,54,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,55,4.0,High Agreement
GDN0025,Dummy,HoldingBreath,59,54.0,Low Agreement
GDN0025,Dummy,HoldingBreath,60,8.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,61,10.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,62,12.0,Low Agreement
GDN0025,Dummy,HoldingBreath,63,78.0,Low Agreement
GDN0025,Dummy,HoldingBreath,64,4.0,High Agreement
GDN0025,Dummy,HoldingBreath,65,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,69,16.0,Low Agreement
GDN0025,Dummy,HoldingBreath,71,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,72,4.0,High Agreement
GDN0025,Dummy,HoldingBreath,73,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,74,4.0,High Agreement
GDN0025,Dummy,HoldingBreath,75,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,76,6.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,77,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,78,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,79,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,80,2.0,High Agreement
GDN0025,Dummy,HoldingBreath,81,6.0,Medium Agreement
GDN0025,Dummy,HoldingBreath,82,0.0,High Agreement
GDN0025,Dummy,HoldingBreath,83,46.0,Low Agreement
GDN0025,Dummy,Pause,0,2.0,High Agreement
GDN0025,Dummy,Pause,1,34.0,Low Agreement
GDN0025,Dummy,Pause,2,6.0,Medium Agreement
GDN0025,Dummy,Pause,3,2.0,High Agreement
GDN0025,Dummy,Pause,4,4.0,High Agreement
GDN0025,Dummy,Pause,5,10.0,Medium Agreement
GDN0025,Dummy,Pause,6,18.0,Low Agreement
GDN0025,Dummy,Pause,7,8.0,Medium Agreement
GDN0025,Dummy,Pause,8,2.0,High Agreement
GDN0025,Dummy,Pause,9,0.0,High Agreement
GDN0025,Dummy,Pause,10,4.0,High Agreement
GDN0025,Dummy,Pause,11,10.0,Medium Agreement
GDN0025,Dummy,Pause,12,88.0,Low Agreement
GDN0025,Dummy,Pause,13,2.0,High Agreement
GDN0025,Dummy,Pause,14,6.0,Medium Agreement
GDN0025,Dummy,Pause,15,50.0,Low Agreement
GDN0025,Dummy,Pause,16,0.0,High Agreement
GDN0025,Dummy,Pause,17,82.0,Low Agreement
GDN0025,Dummy,Pause,18,2.0,High Agreement
GDN0025,Dummy,Pause,19,0.0,High Agreement
GDN0025,Dummy,Pause,20,2.0,High Agreement
GDN0025,Dummy,Pause,21,2.0,High Agreement
GDN0025,Dummy,Pause,22,6.0,Medium Agreement
GDN0025,Dummy,Pause,23,4.0,High Agreement
GDN0025,Dummy,Pause,24,46.0,Low Agreement
GDN0025,Dummy,Pause,25,8.0,Medium Agreement
GDN0025,Dummy,Pause,26,38.0,Low Agreement
GDN0025,Dummy,Pause,27,46.0,Low Agreement
GDN0025,Dummy,Pause,28,38.0,Low Agreement
GDN0025,Dummy,Pause,29,48.0,Low Agreement
GDN0025,Dummy,Pause,30,26.0,Low Agreement
GDN0025,Dummy,Pause,31,2.0,High Agreement
GDN0025,Dummy,Pause,32,4.0,High Agreement
GDN0025,Dummy,Pause,33,4.0,High Agreement
GDN0025,Dummy,Pause,34,0.0,High Agreement
GDN0025,Dummy,Pause,35,0.0,High Agreement
GDN0025,Dummy,Pause,36,0.0,High Agreement
GDN0025,Dummy,Pause,37,82.0,Low Agreement
GDN0025,Dummy,Pause,38,2.0,High Agreement
GDN0025,Dummy,Pause,39,6.0,Medium Agreement
GDN0025,Dummy,Pause,40,10.0,Medium Agreement
GDN0025,Dummy,Pause,41,2.0,High Agreement
GDN0025,Dummy,Pause,42,34.0,Low Agreement
GDN0025,Dummy,Pause,43,4.0,High Agreement
GDN0025,Dummy,Pause,44,4.0,High Agreement
GDN0025,Dummy,Pause,45,2.0,High Agreement
GDN0025,Dummy,Pause,46,4.0,High Agreement
GDN0025,Dummy,Pause,47,4.0,High Agreement
GDN0025,Dummy,Pause,48,26.0,Low Agreement
GDN0025,Dummy,Pause,49,2.0,High Agreement
GDN0025,Dummy,Pause,50,4.0,High Agreement
GDN0025,Dummy,Pause,51,0.0,High Agreement
GDN0025,Dummy,Pause,52,4.0,High Agreement
GDN0025,Dummy,Pause,53,2.0,High Agreement
GDN0025,Dummy,Pause,54,0.0,High Agreement
GDN0025,Dummy,Pause,55,2.0,High Agreement
GDN0025,Dummy,Pause,56,4.0,High Agreement
GDN0025,Dummy,Pause,57,28.0,Low Agreement
GDN0025,Dummy,Pause,58,42.0,Low Agreement
GDN0025,Dummy,Pause,59,0.0,High Agreement
GDN0025,Dummy,Pause,60,40.0,Low Agreement
GDN0025,Dummy,Pause,61,12.0,Low Agreement
